question,options,answer,solution
 Q.639. Who was the Prime Minister of Britain/UK when the British Parliament passed an independence bill for India in July 1947 ? SSC CHSL 18/03/2020 (Afternoon) ,"['(a) Clement Attlee ', '(b) Neville Chamberlain ', '(c) Ramsay Macdonald ', '(d) Winston Churchill ']",(a) Clement Attlee ,Sol.639.(a) Clement Attlee .
" Q.640. Who among the following was NOT a minister of Cabinet Mission Plan, 1946 ? SSC CGL 06/03/2020 (Evening) ","['(a) Sir Stafford Cripps ', '(b) Lord Wavell ', '(c) Sir Pethick Lawrence ', '(d) Alexander ']",(b) Lord Wavell ,"Sol.640.(b) Lord Wavell . The members of the Cabinet Mission were Lord Penthick Lawrence, Secretary of S tate for I ndia, Sir Stafford C ripps, President of t he Board o f Trade, and A.V Alexander, First Lord of Admiralty. Partition of Bengal and Swadeshi Movements"
 Q.641. What was the Swadeshi Movement called in the state of Andhra Pradesh? SSC MTS 12/09/2023 (1st Shift) ,"['(a) Gadar Movement ', '(b) Quit India Movement ', '(c) Khilafat Movement ', '(d) Vande Mataram Movement ']",(d) Vande Mataram Movement ,"Sol.641.(d) Vande Mataram Movement. The S wadeshi Movement started in August 1905 from Calcutta Town Hall against Lord Curzon’s decision of dividing the province of Bengal. The partition led to protest meetings in Bengal under which t he pledge to boycott foreign goods was fi rst taken. Leaders of the movement - Poona and Bombay (Lokmanya T ilak), Punjab (Lala Lajpat Rai and Ajit Singh), Delhi (Syed Haider Raza), Madras (Chidambaram Pillai)."
 Q.642. Lord Curzon declared the partition of _________ in 1905. SSC CGL 19/07/2023 (2nd shift) ,"['(a) Central Provinces ', '(b) Punjab ', '(c) United Provinces ', '(d) Bengal ']",(d) Bengal ,"Sol.642.(d) Bengal. Partition of Bengal: Announcement – by Viceroy Curzon. The Swadeshi Movement was declared on August 7, 1905 in Calcutta Town Hall, Bengal. 16 October was celebrated as 'National Mourning Day' throughout Bengal. It was cancelled by Lord Hardinge in 1911."
 Q.643. What is the official reason given by Britishers after partition of Bengal in 1905? SSC MTS 08/05/2023 (Morning) ,"['(a) Easy Movement of army ', '(b) To check on Extremist activities ', '(c) Economic Progress ', '(d) Administrative Convenience ']",(d) Administrative Convenience ,"Sol.643.(d) Administrative C onvenience. The real reason for the partition was to divide and weaken the growing nationalist movement in Bengal. After Partition Swadeshi movement gained even more momentum, and the British were forced to revoke the partition in 1911."
" Q.644. Before the Partition of Bengal in 1905, Bengal was t he biggest province of British India. It consisted of parts of which of the following states? SSC CHSL 20/03/2023 (3rd Shift) ","['(a) Uttar Pradesh and Orissa ', '(b) Uttar Pradesh and Bihar ', '(c) Bihar and Orissa ', '(d) Bihar and Chhattisgarh ']",(c) Bihar and Orissa ,"Sol.644.(c) Bihar and Orissa. Partition of Bengal in 1905 {Lord Curzon announced the partition of Bengal on 20th July 1905, reorganization separated the largely Muslim eastern areas from the largely Hindu western areas}. Q .645. At which of the following places was the formal proclamation of the Swadeshi movement made on 7 August 1905? SSC CPO 09/11/2022 (Afternoon) (a) Wellington Square, Calcutta (b) Calcutta Town Hall (c) Kanai Dhar Lane, Calcutta (d) Bengal National College, Calcutta Sol.645.(b) Calcutta Town Hall. The Swadeshi movement was a direct fallout of the decision of the British India government to partition Bengal. The features of the Swadeshi movement : encourage the use of indigenous goods, boycott foreign goods. The partition of Bengal was annulled in 1911 by Lord Hardinge to curb the revolutionaries."
 Q.646. Which of the following parties supported the move for partition of Bengal? SSC CGL 18/04/2022 (Afternoon) ,"['(a) Gadar Party ', '(b) Forward Bloc ', '(c) All India Muslim League ', '(d) Communist Party of India ']",(c) All India Muslim League ,"Sol.646.(c) All India Muslim League supported the move for partition of Bengal. Founders of All India Muslim League are Muhammad Ali Jinnah, Aga Khan III, Khwaja Salimullah, Hakim Ajmal Khan, Waqar-ul-Mulk. It was founded on 30 December 1906."
" Q.647. Moved by the Swadeshi Movement, ______ painted his famous image of Bharat Mata portraying her as an ascetic figure. SSC MTS 05/10/2021(Morning) ","['(a) Satyendranath Tagore ', '(b) Abanindranath Tagore ', '(c) Jyotirindranath Tagore ', '(d) Dwijendranath Tagore ']",(b) Abanindranath Tagore ,"Sol.647.(b) Abanindranath Tagore painted his famous image of Bharat Mata portraying her as an ascetic figure in 1905. The painting is depicted as a saffron-clad divine woman, holding a book, sheaves of paddy, a piece of w hite cloth, and a rosary in her four hands. Gandhian Era"
 Q.648. Salt Satyagraha was associated with the: SSC Stenographer 13/10/2023 (Evening) ,"['(a) Civil Disobedience Movement ', '(b) Quit India Movement ', '(c) Champaran Satyagraha ', '(d) Kheda Movement ']",(a) Civil Disobedience Movement ,Sol.648.(a) Civil Disobedience Movement (1930) - Salt Satyagraha (12 March 1930 - 6 April 1 930) - Started from Sabarmati Ashram to Dandi Beach. A distance of about 375 km was covered for breaking the salt law.
 Q.649. Vallabhbhai Patel and ________ helped Gandhi in Kheda by organising his tour of the villages and urging the peasants to stand firm against the government. SSC CPO 03/10/2023 (Morning) ,"['(a) Motilal Nehru ', '(b) Mohammad Ali Jinnah ', '(c) Indulal Yajnik ', '(d) Jamunalal Bajaj ']",(c) Indulal Yajnik ,Sol.649.(c) Indulal Yajnik. Mahatma Gandhi returned to India on 9 January 1915.
 Q.650. Who among the following designed a campaign that came to be known as the 'Rowlatt Satyagraha'? SSC CPO 04/10/2023 (Morning) ,"['(a) Mahatma Gandhi ', '(b) Feroze Shah Mehta ', '(c) Mahadev Govind Ranade ', '(d) Bal Gangadhar Tilak ']",(a) Mahatma Gandhi ,"Sol.650.(a) Mahatma Gandhi. Rowlatt Satyagraha (1919): A nationwide satyagraha against the proposed Rowlatt Act (1919). Rowlatt Act was based on the Sedition Committee. It gave the government enormous p owers to repress political activities, and allowed detention of political prisoners without trial for t wo years. In Rowlatt Satyagraha Gandhiji tried to utilize the home rule league."
 Q.651. On whose advice did Gandhi spend a year traveling around British India to know the people of India? SSC MTS 14/09/2023 (1st Shift) ,"['(a) Krishna Shankar Pandya ', '(b) Mohammad Ali Jinnah ', '(c) Shrimad Rajchandra ', '(d) Gopal Krishna Gokhale ']",(d) Gopal Krishna Gokhale ,Sol.651.(d) Gopal Krishna Gokhale: He was a senior leader of the Indian National Congress and the founder o f t he Servants of India Society (1905).
 Q.652. Which of the following events occurred in 1919? SSC MTS 14/09/2023 (2nd Shift) ,"['(a) Renewal of Charter Act ', '(b) Representation of the People Act was passed ', '(c) Suppression of Fraud and Dacoity Act passed ', '(d) Satyagraha against Rowlatt Act ']",(d) Satyagraha against Rowlatt Act ,"Sol.652.(d) Satyagraha against Rowlatt Act. Events in 1919: Jallianwala Bagh Massacre (13 April), Start of Khilafat movement in India. Other e vents and their years: Charter Acts - 1793, 1813, 1833, 1853. The Representation of the People Act - 1950. Thuggee and Dacoity Suppression Act - 1836 ."
 Q.653. In which year was Mohandas Karamchand Gandhi born? SSC CHSL 10/08/2023 (4th shift) ,"['(a) 1659 ', '(b) 1869 ', '(c) 1889 ', '(d) 1879 ']",(b) 1869 ,"Sol.653.(b) 1869. Mahatma Gandhi: Born on 2nd October (observed as International Day of Non-violence). He came back to India on 9th January (celebrated as ‘NRI day’ or ‘Pravasi Bhartiya Divas’ since 2003) 1915 from South Africa. Some Satyagraha movements by Gandhiji : Champaran satyagraha (1917), Kheda satyagraha (1918), Ahmedabad Mill Strike (1918)."
 Q.654. Who was the founder of Harijan Sevak Sangh founded in 1932? SSC CGL 17/07/2023 (3rd shift) ,"['(a) Jawaharlal Nehru ', '(b) Mahatma Gandhi ', '(c) Jyotiba Phule ', '(d) BR Ambedkar ']",(b) Mahatma Gandhi ,"Sol.654.(b) Mahatma Gandhi . Organisation Founded by MK Gandhi: Majdoor Mahajan (1916) in Ahmedabad. It was related to the labour m ovement or textile movement in Gujarat. All-India Spinners Association (1925), All-India Village Industries Association (1934)."
 Q.655. Who among the following leaders led the Bardoli Satyagraha? SSC CGL 18/07/2023 (2nd shift) ,"['(a) Lala Lajpat Rai ', '(b) Motilal Nehru ', '(c) C Rajagopalachari ', '(d) Vallabhbhai Patel ']",(d) Vallabhbhai Patel ,Sol.655.(d) Sardar Vallabhbhai Patel (The Iron Man of India) - First Home Minister and Deputy Prime Minister of India. Bardoli satyagraha (1928) - It was against the increased taxation of f armers by the colonial government.
" Q.656. The famous scientist, Albert Einstein was inspired by whose idea on non-violence? SSC CGL 18/07/2023 (4th shift) ","['(a) Mahatma Gandhi ', '(b) Vardhaman Mahavira ', '(c) Gautam Buddha ', '(d) B.R. Ambedkar ']",(a) Mahatma Gandhi ,"Sol.656.(a) Mahatma Gandhi. His I deas - T ruth and nonviolence, Satyagraha, Sarvodaya (Progress of All), Swaraj (self-rule), Trusteeship (Wealthy people to look after the welfare of the people)."
 Q.657. 'Hind Swaraj' or 'Indian Home Rule' is written by which of the following freedom fighters? SSC CGL 19/07/2023 (3rd shift) ,"['(a) Dadabhai Naoroji ', '(b) Mahatma Gandhi ', '(c) Bal Gangadhar Tilak ', '(d) Annie Besant ']",(b) Mahatma Gandhi ,"Sol.657.(b) Mahatma Gandhi. In “Hind Swaraj” he expressed his views on Swaraj, modern civilization, mechanisation, among other matters. Books: “My experiment with truth”, “The Words of Gandhi”, “Non-Violent Resistance”. Dadabhai Naoroji: “Poverty and Un-British Rule in India” . Bal Gangadhar Tilak: “Geeta Rahasya”, “The Arctic Home i n the Vedas”. Annie Besant: “Thought Forms”, “Occult Chemistry”."
 Q.658. Who among the following signed the Poona pact with Mahatma Gandhi? SSC CGL 20/07/2023 (2nd shift) ,"['(a) Ali Brothers ', '(b) Chittaranjan Das ', '(c) Jyotiba Phule ', '(d) Bhimrao Ambedkar ']",(d) Bhimrao Ambedkar ,Sol.658.(d) Bhimrao Ambedkar. Poona Pact (24 september 1932) was signed in Yerwada central Jail in Pune during the t ime of Lord Willington. It provides the depressed classes with the reservation of the electoral seats in British India Parliament.
 Q.659. Who among the following gave the famous 'Do or Die' slogan during Quit India Movement? SSC CGL 21/07/2023 (1st shift) ,"['(a) Abul Kalam Azad ', '(b) Jawaharlal Nehru ', '(c) Subhash Chandra Bose ', '(d) Mahatma Gandhi ']",(d) Mahatma Gandhi ,"Sol.659.(d) Mahatma Gandhi. Other slogans of famous Indian leaders : Jawaharlal Nehru (‘Aaram haraam hai’), Bhagat Singh (‘Inquilab Zindabad’), Lal Bahadur Shastri (‘Jai Jawan, Jai Kisaan’), Subhas Chandra Bose (‘Give me blood and I will give you freedom’), Bal Gangadhar Tilak (‘Swaraj is my b irthright and I shall have it’), Lala Lajpat Rai (‘Simon, Go Back’)."
 Q.660. Primarily u nder whose p ersuasion did Mahatma Gandhi visit Champaran to understand the problems of peasants? SSC CGL 26/07/2023 (3rd shift) ,"['(a) Jaiprakash Narayan ', '(b) Maulana Mazharul Haque ', '(c) Vallabhbhai Patel ', '(d) Rajkumar Shukla ']",(d) Rajkumar Shukla ,Sol.660.(d) Rajkumar Shukla. Champaran Satyagrah (1917) : Gandhiji was requested to look into the problems of the farmers in the context of indigo planters of Champaran in Bihar. The European planters were forcing the peasants to grow indigo on 3/20 part of the total land (called the Tinkathia system).
