question,options,answer,solution
 Q.420. In which year w as t he Jammu and Kashmir Reorganisation Act passed? SSC MTS 13/09/2023 (1st Shift) ,"['(a) 2019 ', '(b) 2009 ', '(c) 2015 ', '(d) 2017 ']",(a) 2019 ,"Sol.420.(a) 2019. After coming into force the erstwhile State of Jammu and Kashmir has been reorganised into Union territory of Jammu and Kashmir and Union Territory of Ladakh on w.e.f 31st October 2019. As per section 96 of the Jammu and Kashmir Reorganisation Act, 2019, the Central Government has powers to make adaptations and modifications of the laws. Article 370 - Temporary provisions with respect to the State of Jammu and Kashmir."
 Q.421. Which of the following is NOT a feature of the Indian political party system? SSC MTS 13/09/2023 (3rd Shift) ,"['(a) Lack of effective opposition ', '(b) Single party system ', '(c) Multi-party system ', '(d) Factions and defections ']",(b) Single party system ,"Sol.421.(b) Single party system : Form of government where the country is ruled by a single political party, meaning only one political party exists and the forming of other political parties is forbidden. Examples - North Korea, China, Eritrea, and Cuba. Multi-party system - Many parties functioning in the political sphere. Factions - An organised group of people within a larger group, which opposes some of the ideas of the larger group. Defections - Voluntarily giving up the membership of a political party or disobeying the party leadership on a vote in the legislature."
 Q.422. Who described the Indian federal system as a bargaining federalism? SSC CHSL 07/08/2023 (4th shift) ,"['(a) KC Wheare ', '(b) Ivor Jennings ', '(c) Granville Austin ', '(d) Morris Jones ']",(d) Morris Jones ,"Sol.422.(d) Morris Jones. Federalism - A system of government in which powers are divided between two or more levels of government, such as the centre and the state or p rovinces. Described - “Quasi federalism” (KC Wheare). “Cooperative federalism” (Granville Austin). 'Federalism with Centralising tendency' (Ivor Jenning). Federalism concept borrowed from ‘Canada’."
" Q.423. ‘The Constitution of free India must be framed, without outside interference by a constituent assembly elected on the basis of adult franchise’. Who made this statement? SSC CHSL 08/08/2023 (2nd shift) ","['(a) MN Roy ', '(b) Jawaharlal Nehru ', '(c) Sardar Patel ', '(d) Mahatma Gandhi ']",(b) Jawaharlal Nehru ,Sol.423.(b) Jawaharlal Nehru - Made this statement on behalf of the Indian National Congress (INC) in 1938. The idea of Constituent Assembly for India was first given by M.N.Roy in 1934. Constituent Assembly : Formed in 1946. Role - Elected to write t he Constitution of India. Committees with their chairman : Union Constitution Committee - Jawaharlal Nehru. Drafting committee - Dr. B R Ambedkar. Provincial Constitution Committee - Sardar Vallabhbhai Patel.
" Q.424. As p er t he responsibilities defined in National Food Security Act, 2013, which of the following is a responsibility of the state/UT government? SSC CHSL 08/08/2023 (4th shift) ","['(a) Transportation of foodgrains up to designated depots in each state/UT ', '(b) Allocation of required foodgrains to states/UTS ', '(c) Delivery of foodgrains from designated FCI godowns ', '(d) Identification of eligible households ']",(d) Identification of eligible households ,"Sol.424.(d) Identification of eligible households. The National Food Security Act (2013) - 75% of Rural and 50% of Urban population is entitled to receive highly subsidised foodgrains under two categories of beneficiaries – Antodaya Anna Yojana (AAY) households and Priority Households (PHH). Public Distribution System (PDS) is governed by provisions of the National Food Security Act, 2013 (NFSA)."
" Q.425. As per the newly released Surrogacy Rules 2022, surrogacy couples must purchase health insurance coverage for the surrogate mother for a period of______. SSC CHSL 10/08/2023 (1st shift) ","['(a) three years ', '(b) four years ', '(c) one year ', '(d) six years ']",(a) three years ,"Sol.425.(a) Three years (36 months). Surrogacy (Regulation) Rules, 2022: The number of attempts of any surrogacy procedure on the surrogate mother shall not be more than three times. Surrogacy (Regulation) Amendment Rules 2023 - Andrologists involved in surrogacy procedures should have a minimum of 2 years of experience in a range of s urgical sperm retrieval procedures. Surrogacy - An arrangement in which a woman (the surrogate) agrees to carry and give birth to a child on behalf of an individual or couple (the intended parent/s)."
" Q.426. In the central budget 2023-24, the term 'Amrit Peedhi' refers to: SSC CHSL 10/08/2023 (3rd shift) ","['(a) youth power ', '(b) senior citizens ', '(c) super senior citizens ', '(d) children as the future of India ']",(a) youth power ,Sol.426.(a) Youth power. Article - 112: Deals with Annual Financial Statements. First Union Budget of Colonial India - 1860 by James Wilson. R.K. Shanmukham Chetty - The first Finance Minister of independent India. The word 'Budget' is not mentioned in the Constitution.
 Q.427. Which of the following statements are correct about Directive Principles of State Policy of the Indian Constitution ? SSC CHSL 10/08/2023 (4th shift) A) They are negative in nature. B) They have moral and political sanctions. C) They promote the welfare of the rich. D) They are positive in nature. ,"['(a) C and D ', '(b) A and B ', '(c) A and C ', '(d) B and D ']",(d) B and D ,Sol.427.(d) B and D. Directive Principles of State Policy (DPSP) : Under Article 36-51 (Part IV). Borrowed from - Irish Constitution. It is not enforceable by the law and non-justiciable.
 Q.428. Match list I w ith list II and choose your answer from the code below. List-I List-II ,"['(a) Habeas Corpus (i) Enquiring into legality of claim ', '(b) Mandamus (ii) To command ', '(c) Quo Warranto (iii) To have a body of ', '(d) Certiorari (iv) To be certified SSC CHSL 17/08/2023 (3rd shift) (a) a-i, b-ii, c-iii, d-iv (b) a-ii, b-i, c-iii, d-iv (c) a-iii, b-ii, c-i, d-iv (d) a-iv, b-ii, c-iii, d-i ']",(c) Quo Warranto (iii) To have a body of ,"Sol.428.(c) a-iii, b-ii, c-i, d-iv. Writ - A command given by the court to a person or an authority or both to act o r not to act in a particular way. The Supreme court and High court to enforce fundamental rights of the people in case of violation can issue writs under article 32 a nd Article 226 respectively. 5 Types of W rits issued by the Supreme court - Habeas Corpus, Mandamus, Prohibition, Certiorari, Quo-Warranto."
 Q.429. Which of the following will be considered as normal residents of India? SSC CHSL 17/08/2023 (4th shift) A) Indians working in foreign embassies in India B) Ambassador for India in rest of the world ,"['(a) Only A ', '(b) Only B ', '(c) Both A and B ', '(d) Neither A nor B ']",(c) Both A and B ,"Sol.429.(c) Both A and B. Normal residents of India include Citizens (and institutions) of India, Citizens of other countries (i.e. non-citizens) who n ormally reside in India for more than a year and whose centre of e conomic interest lies in India, Citizens of India working i n foreign bodies like banks, enterprises operating in India. Not included in the category of normal residents of India: Foreign tourists and visitors, Foreign staff of Embassies, officials, diplomats and members of the armed forces of a country."
 Q.430. The pensions payable to or in respect of the officers and servants of the Supreme Court are charged upon_____ SSC CGL 17/07/2023 (1st shift) ,"['(a) Consolidated Fund of India ', '(b) Reserve Bank of India ', '(c) Public Account of India ', '(d) Finance Commission of India ']",(a) Consolidated Fund of India ,"Sol.430.(a) Consolidated Fund of India. Article 266: Provides for t he consolidated fund of India. Article 267: provides for the contingency fund of India. Expenses Charged on Consolidated Fund - Non - Votable charges means there is no voting with regards to withdrawal of these expenditures. Q.431 . Justice Indu Malhotra penned a dissenting opinion in which of the following landmark judgements? SSC CGL 19/07/2023 (3rd shift) (a) Basic structure doctrine (b) Preamble part of the Constitution (c) Entry of women to Sabarimala (d) Land reforms in India Sol.431.(c) Entry of women to Sabarimala. Justice Indu Malhotra opined that religious practices cannot be solely tested on the basis of Article 14. The right to equality under Article 14 does not override the fundamental right to religion under Article 25.The notions of rationality cannot be invoked in matters of religion. The Supreme Court struck down provisions of the Kerala Hindu Places of Public Worship (Authorisation of Entry) Rules, 1965, and allowed women, irrespective of their age, to enter Sabarimala temple and worship the deity."
 Q.432. What do you understand by ‘dual citizenship’ as in the case of the US? SSC CGL 25/07/2023( 3rd shift) ,"['(a) Citizenship of two states simultaneously with two countries ', '(b) Citizenship of a country along with that of a constituent State, where one resides/born ', '(c) Citizenship of two states along with two countries ', '(d) Citizenship of two countries simultaneously ']","(b) Citizenship of a country along with that of a constituent State, where one resides/born ",Sol.432.(b) Citizenship : Part 2 (Articles 5 to 11) - Citizens are full members o f t he State and owe allegiance to it and enjoy all civil and political rights. Principles for granting citizenship: ‘Jus soli’ (Citizenship on the basis of place of birth) and ‘Jus sanguinis’ (Recognition of blood ties). India allows Single citizenship.
" Q.433. The Taxation L aws (Amendment) Act, 2021, amends the Income Tax Act of ________. Higher Secondary 27/06/2023 (Shift - 3) ","['(a) 1961 ', '(b) 1974 ', '(c) 1995 ', '(d) 1988 ']",(a) 1961 ,"Sol.433.(a) 1961. Taxation Law Amendment Act, 2021 - It aims to withdraw tax demands made using a 2012 retrospective legislation to tax the indirect transfer of I ndian assets. Income Tax Act (1961) - It provides an elaborate mechanism for the levying of t axes, their administration, collection & recovery. It has 298 sections & 14 schedules."
