question,options,answer,solution
 Q.506. Which of the following codes signify the Cold Climate with Dry Winters according to Koeppen? SSC CPO 09/11/2022 (Morning) ,"['(a) EF ', '(b) Df ', '(c) ET ', '(d) Dw ']",(d) Dw ,"Sol.506.(d) Dw. Koeppen recognised six major climatic groups based on seasonal precipitation and temperature patterns. The six main groups are A (tropical), B (arid), C (temperate), D (continental), E (polar) and H (highland)."
" Q.507. The cold snow forest climate is found largely in the continental region in the Northern Hemisphere between________northern latitudes in Europe, Asia and North America SSC CPO 11/11/2022 (Morning) ","['(a) 40°- 70° ', '(b) 30°- 50° ', '(c) 80°- 110° ', '(d) 15°- 20° ']",(a) 40°- 70° ,Sol.507.(a) 40°-70°. India has a tropical climate because of the Himalayan mountain.
" Q.508. In early November, the low Pressure conditions shift over the Bay of Bengal. This transfer is related to cyclonic low pressure, which originates over ________. SSC MTS 13/07/2022 (Morning) ","['(a) Andaman Sea ', '(b) Sea of J apan ', '(c) Caspian Sea ', '(d) Pacific Ocean ']",(a) Andaman Sea ,"Sol.508.(a) Andaman Sea (Burma sea in Thai) is a b ody o f w ater to the southeast of the Bay of Bengal, south of Myanmar, west of Thailand and east of the Andaman Islands; it is a part of the Indian Ocean."
" Q.509. ________ zone is generally defined as an environment with moderate rainfall throughout the year or parts of the year, with sporadic dry, mild to hot summers and cool to cold winters. SSC CHSL 01/06/2022(Evening) ","['(a) Temperate ', '(b) Tropical ', '(c) Dry ', '(d) Continental ']",(a) Temperate ,"Sol.509.(a) Temperate. Zones are divided according to latitude . A temperate zone is an area or region between the Tropic of Cancer and the arctic circle or between the Tropic of Capricorn and the antarctic circle. The tropical (Torrid Zone), lies near the Equator and extends to the Tropic of Cancer in the north and the Tropic of Capricorn in the south."
 Q.510. Which climate zone has an average temperature of over 64°F (18°C) throughout the year and more than 59 inches of rainfall each year? SSC CHSL 02/06/2022(Afternoon) ,"['(a) Tropical zone ', '(b) Temperate zone ', '(c) Dry zone ', '(d) Continental zone ']",(a) Tropical zone ,Sol.510.(a) Tropical Zone. The tropics are regions of t he Earth that lie roughly i n the middle of the globe. T he temperature remains high throughout the year. There is no marked winter season.
" Q.511. What type of climate do the two island regions of I ndia, Lakshadweep and Andaman and Nicobar Islands experience? SSC CHSL 06/06/2022(Morning) ","['(a) Humid subtropical climate ', '(b) Hot semi-arid climate ', '(c) Tropical warm climate ', '(d) Subtropical highland climate ']",(c) Tropical warm climate ,Sol.511.(c) Tropical warm climates with average temperatures ranging between 27° C – 32° C. Lakshadweep (an archipelago of 36 islands in the Arabian Sea). Hot semi-arid climate - Thar Desert .
" Q.512. What type of precipitation is common at the equatorial depression in the Congo Basin, the Amazon Basin, and the islands of South-east Asia? SSC CHSL 07/06/2022(Morning) ","['(a) Conventional precipitation ', '(b) Monsoonal precipitation ', '(c) Orographic precipitation ', '(d) Frontal precipitation ']",(a) Conventional precipitation ,"Sol.512.(a) Conventional precipitation occurs when the energy of the sun (or insolation) heats the earth's surface and causes water to evaporate, changing to water vapor. Most of India's rainfall is conventional. It is prevalent in equatorial regions. Orographic precipitation occurs when a topographic barrier like a mountain blocks the path of a movement of air horizontally. Frontal precipitation occurs along the zone of contact between a warm and cool air mass."
" Q.513. According to Köppen's climate classification scheme, dry climates are subdivided using the capital letter S for semi-arid regions or steppe and W for ________ region. SSC CHSL 09/06/2022(Evening) ","['(a) highland ', '(b) desert ', '(c) winter dry ', '(d) wet ']",(b) desert ,"Sol.513.(b) desert. The seasons of dryness are indicated by the small letters : f, m, w a nd s, where f corresponds to no dry season, m - Monsoon climate, w- winter dry season and s - Summer dry season."
" Q.514. __ is concerned w ith constructing records of past climates and climatic events by analysis of tree growth characteristics, especially growth rings. SSC CGL 12/04/2022(Afternoon) ","['(a) Bioclimatology ', '(b) Historical- climatology ', '(c) Geo climatology ', '(d) Dendroclimatology ']",(d) Dendroclimatology ,Sol.514.(d) Dendroclimatology . Bioclimatology (biometeorology) is the study of the relationships between climate (weather) and living organisms. Historical climatology is the study of historical changes in climate and their effect on civilization from the emergence of hominids to the present day. Geo climatology is the study of c limate which defines how it changes over time. Industries
" Q.515. Which of the following is the only vertically-integrated, primary copper producer in India ? SSC Stenographer 12/10/2023 (Afternoon) ","['(a) Sterlite Industries ', '(b) Jhagadia Copper Limited ', '(c) Hindalco Industries (Birla Copper) ', '(d) Hindustan Copper Limited ']",(d) Hindustan Copper Limited ,"Sol.515.(d) Hindustan Copper L imited . It is a public sector undertaking under the Ministry of Mines. The company was incorporated on 9th November 1967, under the Companies Act, 1956. Headquarter - Kolkata. Important Copper Project of HCL - Malanjkhand Copper Project (Madhya Pradesh), Taloja Copper Project (Maharashtra), Gujarat Copper Project (Jhagadia, Gujarat)."
 Q.516. At which of the following places was the shipbuilding industry started in 1941? SSC Stenographer 12/10/2023 (Evening) ,"['(a) Damodar ', '(b) Vishakhapatnam ', '(c) Eluru ', '(d) Kurnool ']",(b) Vishakhapatnam ,"Sol.516.(b) Visakhapatnam. Hindustan Shipyard Limited (Visakhapatnam) : It was set up by Scindia Steam Navigation Company a nd the first ship was l aunched in 1948. It was taken over by the Government in 1952 and was renamed as Hindustan Shipyard Ltd. In 1962, the shipyard became a central public sector enterprise. Cochin Shipyard Limited (Kochi) - Incorporated in 1972 as a company fully owned by the Government."
 Q.517. When was the cement industry in India totally decontrolled ? SSC Stenographer 13/10/2023 (Morning) ,"['(a) 1989 ', '(b) 1991 ', '(c) 1980 ', '(d) 1982 ']",(a) 1989 ,"Sol.517.(a) 1989. The Indian cement industry is the largest cement producing country in the world, next only to China. The first cement company became operational in Porbandar, Gujarat with a capacity of 10,000 tons in 1914. The industry decelerated in 1991. Types of cement manufacturing process: Wet Process, Dry Process. Satna in Madhya Pradesh is known as the cement city of India."
 Q.518. At which of the following places did the Indian Iron and Steel Company set up its first factory? SSC Stenographer 13/10/2023 (Evening) ,"['(a) Damodar ', '(b) Hirapur ', '(c) Haripur ', '(d) Raniganj ']",(b) Hirapur ,"Sol.518.(b) Hirapur (now Burnpur), West Bengal (Established in 1922). Indian Iron and Steel Company ( IISCO) - A steel plant that is a part of the Steel Authority of India Limited (SAIL), Established in 1918 as an Indian Iron and Steel Company under the flagship of the Martin Burn group."
" Q.519. Which company has b een given the responsibility of construction, operation and maintenance of the Hazira-Vijaipur- Jagdishpur (HVJ) pipeline project? SSC CPO 03/10/2023 (Afternoon) ","['(a) Oil and Natural Gas Corporation (ONGC) ', '(b) Reliance Industries Limited (RIL) ', '(c) TATA Petrodyne Limited (TPL) ', '(d) Gas Authority of India (GAIL) ']",(d) Gas Authority of India (GAIL) ,"Sol.519.(d) Gas Authority of India (GAIL) - It is a central public sector undertaking under the ownership of the Ministry of Petroleum and Natural Gas, Government of India. Founded - 1984. Headquarters - GAIL Bhawan (New Delhi). Subsidiaries - Indraprastha Gas Limited, Petronet LNG, Mahanagar Gas Limited."
 Q.520. The Kolar region of Karnataka is famous for which mineral from the following ? SSC MTS 14/09/2023 (1st Shift) ,"['(a) Coal ', '(b) Gold ', '(c) Petroleum ', '(d) Copper ']",(b) Gold ,"Sol.520.(b) Gold. Kolar - Golden City of India. It is popularly k nown a s the land of Silk, Milk, Mango, G old. O ther Gold mines - Hutti Gold Mines (karnataka), Kolar Gold Fields (karnataka), Lava G old Mines (Jharkhand), Sonbhadra Mine (Uttar pradesh), Parasi (Jharkhand), Dadam (Haryana)."
 Q.521. Which state in India has the highest number of aluminium smelting plants? SSC CHSL 02/08/2023 (1st shift) ,"['(a) Odisha ', '(b) Tamil Nadu ', '(c) Maharashtra ', '(d) Uttar Pradesh ']",(a) Odisha ,"Sol.521.(a) Odisha. Aluminum smelting plants - Korba, Alupuram, Renukoot, Mettur, Hirakud, Angul, Jharsuguda and Faridabad. Aluminium Companies in India - Hindustan Aluminium Company (Mumbai, Maharashtra), Vedanta Limited (Jharsuguda, Odisha), Sacheta Metals (Mumbai, Maharashtra)."
 Q.522. Which of the following regions of India has the maximum concentration of iron and steel industries? SSC CHSL 02/08/2023 (3rd shift) ,"['(a) Western Ghats ', '(b) Deccan Plateau ', '(c) Chhota Nagpur plateau ', '(d) Indo- Gangetic plains ']",(c) Chhota Nagpur plateau ,"Sol.522.(c) Chhota Nagpur plateau in eastern India covers Jharkhand, Odisha, West Bengal, Bihar and Chhattisgarh. It is primarily composed of Archaeon rocks of granite and gneiss. Deccan Plateau - Triangular, surrounded by three mountain ranges. It extends over Indian states such as - Telangana, Maharashtra, Andhra Pradesh, Karnataka, Kerala and Tamil Nadu. Western Ghats - Covers six states: Kerala, Tamil Nadu, Karnataka, Goa, Maharashtra and Gujarat. Indo Gangetic Plain - Located between the Peninsular Plateau and the Himalayas."
 Q.523. Which of the following industries is its own major consumer in India? SSC CHSL 03/08/2023 (1st shift) ,"['(a) Iron and steel ', '(b) Aviation ', '(c) Automobile ', '(d) Chemical ']",(d) Chemical ,"Sol.523.(d) Chemical. India is the 6th largest producer of chemicals in the world and 3rd in Asia. Also the fourth-largest producer of a grochemicals after the United States, Japan and China. Second-largest manufacturer and exporter of dyes of the world's production after China. Iron and steel - India is the largest producer of sponge iron in the world and the 3rd largest finished steel consumer in the world after China & USA."
 Q.524. Which city in India is known as the ‘Detroit of I ndia’ due to its automobile industry? SSC CHSL 03/08/2023 (3rd shift) ,"['(a) Chennai ', '(b) Mumbai ', '(c) Bengaluru ', '(d) Pune ']",(a) Chennai ,"Sol.524.(a) Chennai - It is contributing more than 40% of the country's auto parts and vehicles. The World's major automotive giants that operate in Chennai are TVS, Ashok Leyland, Royal Enfield, TI Cycle, TAFE, Hyundai, Mitsubishi etc. The automotive industry in India is the third-largest by production in the world as per 2023 statistics."
 Q.525. The Kudremukh Mines are located in which of the following states? SSC CHSL 04/08/2023 (3rd shift) ,"['(a) Karnataka ', '(b) Chhattisgarh ', '(c) Maharashtra ', '(d) Odisha ']",(a) Karnataka ,"Sol.525.(a) Karnataka. Kudremukh Mines is an iron ore mine located in the Bellary, Chitradurga, Chikkamagaluru, Tumkur belt. Other Iron ore mines : Chhattisgarh - Rowghat Mines, Bailadila. Odisha - Balda Block, Joda East, Gorumahisani, Jajang Rungta. Madhya Pradesh - Agaria Iron Ore mine."
